item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
factual_qa_6460,factual_qa,reordering,5,5,1.0,0.980811,0.019189,0.019189,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,reordering,5,5,0.959413,0.979707,0.020293,-0.020293,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,reordering,5,5,1.0,0.776835,0.223165,0.223165,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,reordering,5,5,0.929723,0.905558,0.094442,0.024165,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,reordering,5,5,0.953625,0.791909,0.208091,0.161717,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,reordering,5,5,0.977539,0.930039,0.069961,0.047501,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,reordering,5,5,0.934328,0.903386,0.096614,0.030942,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,reordering,5,5,0.938513,0.863627,0.136373,0.074886,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,reordering,5,5,1.0,0.811997,0.188003,0.188003,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,reordering,5,5,1.0,0.970843,0.029157,0.029157,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,reordering,5,5,1.0,0.922319,0.077681,0.077681,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,reordering,5,5,1.0,0.807963,0.192037,0.192037,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8326,factual_qa,reordering,5,5,1.0,0.982226,0.017774,0.017774,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8650,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8989,factual_qa,reordering,5,5,1.0,0.812351,0.187649,0.187649,sentence-transformers/all-MiniLM-L6-v2
factual_qa_919,factual_qa,reordering,5,5,1.0,0.911198,0.088802,0.088802,sentence-transformers/all-MiniLM-L6-v2
factual_qa_9228,factual_qa,reordering,5,5,1.0,0.90142,0.09858,0.09858,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,surface_noise,5,5,0.950215,0.962452,0.037548,-0.012238,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,surface_noise,5,5,1.0,0.996463,0.003537,0.003537,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,surface_noise,5,5,0.931115,0.909082,0.090918,0.022033,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,surface_noise,5,5,0.977875,0.988938,0.011062,-0.011063,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,surface_noise,5,5,0.983856,0.968724,0.031276,0.015132,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,surface_noise,5,5,0.961117,0.961002,0.038998,0.000115,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,surface_noise,5,5,0.956273,0.95155,0.04845,0.004724,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,surface_noise,5,5,0.973227,0.971645,0.028355,0.001582,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,surface_noise,5,5,0.993259,0.920106,0.079894,0.073153,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,surface_noise,5,5,0.999761,0.99988,0.00012,-0.00012,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,surface_noise,5,5,0.935086,0.941487,0.058513,-0.006401,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,surface_noise,5,5,0.994541,0.991438,0.008562,0.003103,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,surface_noise,5,5,0.94712,0.944252,0.055748,0.002869,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,surface_noise,5,5,0.7778,0.827325,0.172675,-0.049525,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,surface_noise,5,5,0.997921,0.997089,0.002911,0.000832,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,surface_noise,5,5,0.942487,0.945901,0.054099,-0.003414,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,surface_noise,5,5,0.943502,0.958104,0.041896,-0.014603,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,surface_noise,5,5,0.865402,0.887942,0.112058,-0.02254,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,surface_noise,5,5,0.931762,0.941411,0.058589,-0.009648,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,surface_noise,5,5,0.934981,0.965588,0.034412,-0.030607,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,surface_noise,5,5,0.959413,0.979707,0.020293,-0.020293,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,surface_noise,5,5,1.0,0.999261,0.000739,0.000739,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,surface_noise,5,5,0.929723,0.911384,0.088616,0.01834,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,surface_noise,5,5,0.953625,0.976813,0.023187,-0.023187,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,surface_noise,5,5,0.977539,0.985418,0.014582,-0.007878,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,surface_noise,5,5,0.934328,0.886956,0.113044,0.047372,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,surface_noise,5,5,0.938513,0.933277,0.066723,0.005236,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8326,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8650,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8989,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_919,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_9228,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10051,math_reasoning,context_injection,5,5,0.936568,0.923811,0.076189,0.012758,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10521,math_reasoning,context_injection,5,5,0.952218,0.908004,0.091996,0.044214,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10586,math_reasoning,context_injection,5,5,0.944529,0.936395,0.063605,0.008134,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10682,math_reasoning,context_injection,5,5,0.96521,0.947337,0.052663,0.017872,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10926,math_reasoning,context_injection,5,5,0.948786,0.96555,0.03445,-0.016764,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11055,math_reasoning,context_injection,5,5,0.956668,0.94461,0.05539,0.012058,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1121,math_reasoning,context_injection,5,5,0.955122,0.933116,0.066884,0.022006,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11297,math_reasoning,context_injection,5,5,0.980055,0.985809,0.014191,-0.005755,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11759,math_reasoning,context_injection,5,5,0.954365,0.956011,0.043989,-0.001646,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1600,math_reasoning,context_injection,5,5,0.924134,0.927407,0.072593,-0.003273,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1650,math_reasoning,context_injection,5,5,0.984701,0.986876,0.013124,-0.002175,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,context_injection,5,5,0.972824,0.953249,0.046751,0.019575,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,context_injection,5,5,0.841558,0.747261,0.252739,0.094297,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,context_injection,5,5,0.934077,0.942109,0.057891,-0.008032,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,context_injection,5,5,0.989115,0.913995,0.086005,0.07512,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,context_injection,5,5,0.874907,0.879771,0.120229,-0.004864,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,context_injection,5,5,0.952762,0.942176,0.057824,0.010586,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,context_injection,5,5,0.86848,0.869414,0.130586,-0.000934,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,context_injection,5,5,0.991696,0.887434,0.112566,0.104262,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,context_injection,5,5,0.859606,0.884244,0.115756,-0.024639,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,context_injection,5,5,0.853451,0.841325,0.158675,0.012127,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,context_injection,5,5,0.949892,0.910704,0.089296,0.039188,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,context_injection,5,5,0.925086,0.937591,0.062409,-0.012505,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,context_injection,5,5,0.999708,0.999708,0.000292,0.0,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,context_injection,5,5,0.904184,0.902427,0.097573,0.001757,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4506,math_reasoning,context_injection,5,5,0.721827,0.808182,0.191818,-0.086355,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4531,math_reasoning,context_injection,5,5,0.959954,0.896108,0.103892,0.063846,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_467,math_reasoning,context_injection,5,5,0.964073,0.964487,0.035513,-0.000413,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4807,math_reasoning,context_injection,5,5,0.869501,0.860683,0.139317,0.008817,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4880,math_reasoning,context_injection,5,5,0.90036,0.904309,0.095691,-0.003949,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4896,math_reasoning,context_injection,5,5,0.93928,0.944279,0.055721,-0.005,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,context_injection,5,5,0.98305,0.954646,0.045354,0.028404,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,context_injection,5,5,0.931337,0.935571,0.064429,-0.004234,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,context_injection,5,5,0.981013,0.959824,0.040176,0.021189,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,context_injection,5,5,0.953347,0.803475,0.196525,0.149873,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,context_injection,5,5,0.960934,0.966363,0.033637,-0.005429,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,context_injection,5,5,0.995713,0.994772,0.005228,0.000941,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,context_injection,5,5,0.967718,0.90745,0.09255,0.060269,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,context_injection,5,5,0.996836,0.996565,0.003435,0.000271,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,context_injection,5,5,0.922333,0.913343,0.086657,0.00899,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,context_injection,5,5,0.980227,0.975151,0.024849,0.005076,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,context_injection,5,5,0.96574,0.934046,0.065954,0.031694,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7372,math_reasoning,context_injection,5,5,0.951014,0.961577,0.038423,-0.010563,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7390,math_reasoning,context_injection,5,5,0.969001,0.975347,0.024653,-0.006347,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7546,math_reasoning,context_injection,5,5,0.971158,0.976536,0.023464,-0.005378,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_8004,math_reasoning,context_injection,5,5,0.975975,0.978383,0.021617,-0.002407,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9083,math_reasoning,context_injection,5,5,0.980273,0.875326,0.124674,0.104947,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9403,math_reasoning,context_injection,5,5,0.968331,0.964627,0.035373,0.003704,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9599,math_reasoning,context_injection,5,5,0.888301,0.907357,0.092643,-0.019056,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9765,math_reasoning,context_injection,5,5,0.938051,0.936099,0.063901,0.001952,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10051,math_reasoning,formatting_changes,5,5,0.936568,0.923342,0.076658,0.013226,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10521,math_reasoning,formatting_changes,5,5,0.952218,0.951652,0.048348,0.000567,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10586,math_reasoning,formatting_changes,5,5,0.944529,0.946963,0.053037,-0.002434,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10682,math_reasoning,formatting_changes,5,5,0.96521,0.975177,0.024823,-0.009968,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10926,math_reasoning,formatting_changes,5,5,0.948786,0.96697,0.03303,-0.018184,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11055,math_reasoning,formatting_changes,5,5,0.956668,0.948441,0.051559,0.008227,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1121,math_reasoning,formatting_changes,5,5,0.955122,0.960379,0.039621,-0.005257,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11297,math_reasoning,formatting_changes,5,5,0.980055,0.981301,0.018699,-0.001246,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11759,math_reasoning,formatting_changes,5,5,0.954365,0.956494,0.043506,-0.002129,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1600,math_reasoning,formatting_changes,5,5,0.924134,0.915539,0.084461,0.008595,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1650,math_reasoning,formatting_changes,5,5,0.984701,0.980361,0.019639,0.00434,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,formatting_changes,5,5,0.972824,0.975896,0.024104,-0.003071,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,formatting_changes,5,5,0.841558,0.865073,0.134927,-0.023515,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,formatting_changes,5,5,0.934077,0.935485,0.064515,-0.001407,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,formatting_changes,5,5,0.989115,0.939778,0.060222,0.049337,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,formatting_changes,5,5,0.874907,0.849785,0.150215,0.025122,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,formatting_changes,5,5,0.952762,0.933808,0.066192,0.018954,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,formatting_changes,5,5,0.86848,0.851803,0.148197,0.016678,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,formatting_changes,5,5,0.991696,0.943883,0.056117,0.047813,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,formatting_changes,5,5,0.859606,0.873912,0.126088,-0.014307,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,formatting_changes,5,5,0.853451,0.879675,0.120325,-0.026224,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,formatting_changes,5,5,0.949892,0.935109,0.064891,0.014783,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,formatting_changes,5,5,0.925086,0.942729,0.057271,-0.017643,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,formatting_changes,5,5,0.999708,0.99948,0.00052,0.000228,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,formatting_changes,5,5,0.904184,0.902744,0.097256,0.00144,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4506,math_reasoning,formatting_changes,5,5,0.721827,0.761869,0.238131,-0.040042,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4531,math_reasoning,formatting_changes,5,5,0.959954,0.948046,0.051954,0.011908,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_467,math_reasoning,formatting_changes,5,5,0.964073,0.96635,0.03365,-0.002277,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4807,math_reasoning,formatting_changes,5,5,0.869501,0.862038,0.137962,0.007463,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4880,math_reasoning,formatting_changes,5,5,0.90036,0.913841,0.086159,-0.013481,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4896,math_reasoning,formatting_changes,5,5,0.93928,0.934807,0.065193,0.004472,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,formatting_changes,5,5,0.98305,0.988511,0.011489,-0.005461,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,formatting_changes,5,5,0.931337,0.936776,0.063224,-0.005439,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,formatting_changes,5,5,0.981013,0.94218,0.05782,0.038833,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5281,math_reasoning,formatting_changes,5,5,0.953347,0.798934,0.201066,0.154413,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5408,math_reasoning,formatting_changes,5,5,0.960934,0.96344,0.03656,-0.002506,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5497,math_reasoning,formatting_changes,5,5,0.995713,0.992337,0.007663,0.003376,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5594,math_reasoning,formatting_changes,5,5,0.967718,0.947109,0.052891,0.020609,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5912,math_reasoning,formatting_changes,5,5,0.996836,0.995,0.005,0.001836,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6164,math_reasoning,formatting_changes,5,5,0.922333,0.900621,0.099379,0.021712,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6746,math_reasoning,formatting_changes,5,5,0.980227,0.969787,0.030213,0.01044,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_6807,math_reasoning,formatting_changes,5,5,0.96574,0.971091,0.028909,-0.005351,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7372,math_reasoning,formatting_changes,5,5,0.951014,0.961292,0.038708,-0.010278,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7390,math_reasoning,formatting_changes,5,5,0.969001,0.973321,0.026679,-0.00432,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_7546,math_reasoning,formatting_changes,5,5,0.971158,0.982692,0.017308,-0.011534,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_8004,math_reasoning,formatting_changes,5,5,0.975975,0.970907,0.029093,0.005068,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9083,math_reasoning,formatting_changes,5,5,0.980273,0.961557,0.038443,0.018716,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9403,math_reasoning,formatting_changes,5,5,0.968331,0.964589,0.035411,0.003742,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9599,math_reasoning,formatting_changes,5,5,0.888301,0.902211,0.097789,-0.01391,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_9765,math_reasoning,formatting_changes,5,5,0.938051,0.918985,0.081015,0.019067,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10051,math_reasoning,paraphrasing,5,5,0.936568,0.739882,0.260118,0.196687,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10521,math_reasoning,paraphrasing,5,5,0.952218,0.875379,0.124621,0.07684,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10586,math_reasoning,paraphrasing,5,5,0.944529,0.702745,0.297255,0.241784,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10682,math_reasoning,paraphrasing,5,5,0.96521,0.849758,0.150242,0.115452,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_10926,math_reasoning,paraphrasing,5,5,0.948786,0.917384,0.082616,0.031401,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11055,math_reasoning,paraphrasing,5,5,0.956668,0.948825,0.051175,0.007843,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1121,math_reasoning,paraphrasing,5,5,0.955122,0.899455,0.100545,0.055667,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11297,math_reasoning,paraphrasing,5,5,0.980055,0.647635,0.352365,0.33242,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_11759,math_reasoning,paraphrasing,5,5,0.954365,0.815217,0.184783,0.139148,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1600,math_reasoning,paraphrasing,5,5,0.924134,0.810979,0.189021,0.113156,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1650,math_reasoning,paraphrasing,5,5,0.984701,0.942999,0.057001,0.041702,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,paraphrasing,5,5,0.972824,0.955799,0.044201,0.017025,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,paraphrasing,5,5,0.841558,0.63879,0.36121,0.202768,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,paraphrasing,5,5,0.934077,0.88789,0.11211,0.046187,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,paraphrasing,5,5,0.989115,0.978898,0.021102,0.010217,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,paraphrasing,5,5,0.874907,0.853629,0.146371,0.021278,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,paraphrasing,5,5,0.952762,0.842994,0.157006,0.109767,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,paraphrasing,5,5,0.86848,0.526231,0.473769,0.342249,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,paraphrasing,5,5,0.991696,0.990688,0.009312,0.001008,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,paraphrasing,5,5,0.859606,0.782076,0.217924,0.07753,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,paraphrasing,5,5,0.853451,0.824528,0.175472,0.028924,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,paraphrasing,5,5,0.949892,0.888934,0.111066,0.060958,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,paraphrasing,5,5,0.925086,0.93337,0.06663,-0.008284,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,paraphrasing,5,5,0.999708,0.985542,0.014458,0.014166,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,paraphrasing,5,5,0.904184,0.875129,0.124871,0.029055,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4506,math_reasoning,paraphrasing,5,5,0.721827,0.476251,0.523749,0.245576,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4531,math_reasoning,paraphrasing,5,5,0.959954,0.955172,0.044828,0.004782,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_467,math_reasoning,paraphrasing,5,5,0.964073,0.968821,0.031179,-0.004748,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4807,math_reasoning,paraphrasing,5,5,0.869501,0.831203,0.168797,0.038298,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4880,math_reasoning,paraphrasing,5,5,0.90036,0.908469,0.091531,-0.008109,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4896,math_reasoning,paraphrasing,5,5,0.93928,0.942482,0.057518,-0.003202,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4965,math_reasoning,paraphrasing,5,5,0.98305,0.94328,0.05672,0.03977,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5038,math_reasoning,paraphrasing,5,5,0.931337,0.92198,0.07802,0.009358,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_5201,math_reasoning,paraphrasing,5,5,0.981013,0.836538,0.163462,0.144475,sentence-transformers/all-MiniLM-L6-v2
