item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
factual_qa_2022,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996261,0.978259,0.021741,0.018002,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,context_injection,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.820532,0.832497,0.167503,-0.011965,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,formatting_changes,5,5,0.400000,0.400000,0.000000,0.000000,false,0.820532,0.854209,0.145791,-0.033677,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,paraphrasing,5,5,0.400000,0.000000,0.400000,1.000000,true,0.820532,0.696467,0.303533,0.124066,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,reordering,5,5,0.400000,0.200000,0.200000,0.500000,true,0.820532,0.879419,0.120581,-0.058887,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,surface_noise,5,5,0.400000,0.400000,0.000000,0.000000,false,0.820532,0.869341,0.130659,-0.048808,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999706,0.998858,0.001142,0.000847,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999706,0.997566,0.002434,0.002140,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999706,0.962002,0.037998,0.037703,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999706,0.999764,0.000236,-0.000059,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999706,0.999527,0.000473,0.000178,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,context_injection,5,5,0.650386,0.346909,0.303477,0.466610,true,0.924616,0.917029,0.082971,0.007587,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,formatting_changes,5,5,0.650386,0.081697,0.568690,0.874388,true,0.924616,0.914533,0.085467,0.010083,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,paraphrasing,5,5,0.650386,0.047516,0.602870,0.926942,true,0.924616,0.865068,0.134932,0.059548,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,reordering,5,5,0.650386,0.142024,0.508362,0.781632,true,0.924616,0.930442,0.069558,-0.005826,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,surface_noise,5,5,0.650386,0.816260,-0.165874,-0.255039,false,0.924616,0.934539,0.065461,-0.009923,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.990019,0.885543,0.114457,0.104476,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.990019,0.825026,0.174974,0.164993,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,paraphrasing,5,5,1.000000,0.097622,0.902378,0.902378,true,0.990019,0.750931,0.249069,0.239088,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,reordering,5,5,1.000000,0.657143,0.342857,0.342857,true,0.990019,0.917884,0.082116,0.072135,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.990019,0.980108,0.019892,0.009911,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.663500,0.431585,0.568415,0.231916,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.663500,0.542644,0.457356,0.120856,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,paraphrasing,5,5,1.000000,0.400000,0.600000,0.600000,true,0.663500,0.517314,0.482686,0.146186,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true,0.663500,0.806346,0.193654,-0.142846,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.663500,0.551812,0.448188,0.111689,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964845,0.975859,0.024141,-0.011014,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964845,0.953516,0.046484,0.011329,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964845,0.845773,0.154227,0.119072,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964845,0.906394,0.093606,0.058451,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964845,0.973995,0.026005,-0.009151,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,1.000000,0.102447,0.897553,0.897553,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,paraphrasing,5,5,1.000000,0.114565,0.885435,0.885435,true,1.000000,0.860264,0.139736,0.139736,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917321,0.937763,0.062237,-0.020442,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917321,0.942303,0.057697,-0.024983,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,paraphrasing,5,5,1.000000,0.089469,0.910531,0.910531,true,0.917321,0.680445,0.319555,0.236876,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917321,0.935530,0.064470,-0.018209,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917321,0.939622,0.060378,-0.022301,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880114,0.875140,0.124860,0.004973,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880114,0.910405,0.089595,-0.030292,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880114,0.737227,0.262773,0.142887,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880114,0.933915,0.066085,-0.053802,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880114,0.922160,0.077840,-0.042047,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,context_injection,5,5,0.354042,0.440000,-0.085958,-0.242789,false,0.958352,0.954391,0.045609,0.003961,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,formatting_changes,5,5,0.354042,0.230628,0.123414,0.348585,true,0.958352,0.916290,0.083710,0.042062,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,paraphrasing,5,5,0.354042,0.018662,0.335381,0.947289,true,0.958352,0.738263,0.261737,0.220090,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,reordering,5,5,0.354042,0.100541,0.253502,0.716021,true,0.958352,0.885813,0.114187,0.072539,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,surface_noise,5,5,0.354042,0.366747,-0.012704,-0.035883,false,0.958352,0.959175,0.040825,-0.000822,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,context_injection,5,5,0.588235,0.706787,-0.118552,-0.201539,false,0.983150,0.954091,0.045909,0.029059,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,formatting_changes,5,5,0.588235,0.588235,0.000000,0.000000,false,0.983150,0.984273,0.015727,-0.001123,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,paraphrasing,5,5,0.588235,0.025413,0.562822,0.956797,true,0.983150,0.554977,0.445023,0.428173,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,reordering,5,5,0.588235,0.468235,0.120000,0.204000,true,0.983150,0.979079,0.020921,0.004071,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,surface_noise,5,5,0.588235,0.530196,0.058039,0.098667,true,0.983150,0.981913,0.018087,0.001237,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,context_injection,5,5,0.277289,0.242666,0.034623,0.124862,true,0.846274,0.882412,0.117588,-0.036137,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,formatting_changes,5,5,0.277289,0.215490,0.061799,0.222869,true,0.846274,0.877989,0.122011,-0.031715,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,paraphrasing,5,5,0.277289,0.057072,0.220216,0.794178,true,0.846274,0.520987,0.479013,0.325287,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,reordering,5,5,0.277289,0.236814,0.040475,0.145966,true,0.846274,0.817213,0.182787,0.029061,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,surface_noise,5,5,0.277289,0.286845,-0.009556,-0.034462,false,0.846274,0.861479,0.138521,-0.015205,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,context_injection,5,5,0.385454,0.565315,-0.179860,-0.466619,false,0.984346,0.931591,0.068409,0.052755,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,formatting_changes,5,5,0.385454,0.370674,0.014780,0.038344,true,0.984346,0.961907,0.038093,0.022439,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,paraphrasing,5,5,0.385454,0.045494,0.339961,0.881974,true,0.984346,0.681403,0.318597,0.302943,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,reordering,5,5,0.385454,0.199175,0.186280,0.483273,true,0.984346,0.769380,0.230620,0.214966,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,surface_noise,5,5,0.385454,0.300036,0.085418,0.221603,true,0.984346,0.951772,0.048228,0.032573,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.919349,0.871754,0.128246,0.047595,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.919349,0.918588,0.081412,0.000761,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.919349,0.793121,0.206879,0.126228,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.919349,0.839754,0.160246,0.079595,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.919349,0.893273,0.106727,0.026076,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,context_injection,5,5,0.685715,0.628572,0.057143,0.083333,true,0.998830,0.998362,0.001638,0.000468,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,formatting_changes,5,5,0.685715,0.689076,-0.003361,-0.004902,false,0.998830,0.978637,0.021363,0.020193,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,paraphrasing,5,5,0.685715,0.289131,0.396584,0.578351,true,0.998830,0.932069,0.067931,0.066761,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,reordering,5,5,0.685715,0.600000,0.085714,0.125000,true,0.998830,0.998011,0.001989,0.000819,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,surface_noise,5,5,0.685715,0.571429,0.114286,0.166666,true,0.998830,0.997660,0.002340,0.001170,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.888957,0.863929,0.136071,0.025028,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.888957,0.881470,0.118530,0.007487,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,paraphrasing,5,5,1.000000,0.017334,0.982666,0.982666,true,0.888957,0.548126,0.451874,0.340830,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.888957,0.863779,0.136221,0.025178,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.888957,0.870353,0.129647,0.018603,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.899028,0.921314,0.078686,-0.022286,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,formatting_changes,5,5,1.000000,0.632479,0.367521,0.367521,true,0.899028,0.878447,0.121553,0.020582,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,paraphrasing,5,5,1.000000,0.801460,0.198540,0.198540,true,0.899028,0.725305,0.274695,0.173724,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.899028,0.880321,0.119679,0.018707,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.899028,0.933368,0.066632,-0.034340,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true,0.881495,0.905915,0.094085,-0.024420,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true,0.881495,0.890890,0.109110,-0.009395,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.881495,0.480697,0.519303,0.400797,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,reordering,5,5,1.000000,0.000000,1.000000,1.000000,true,0.881495,0.436745,0.563255,0.444750,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.881495,0.822701,0.177299,0.058794,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979069,0.944398,0.055602,0.034671,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979069,0.924172,0.075828,0.054897,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979069,0.945300,0.054700,0.033769,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979069,0.925040,0.074960,0.054028,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979069,0.976209,0.023791,0.002860,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.862043,0.868325,0.131675,-0.006282,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.862043,0.868397,0.131603,-0.006354,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.862043,0.626537,0.373463,0.235505,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.862043,0.870718,0.129282,-0.008675,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.862043,0.898539,0.101461,-0.036496,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.990076,0.986392,0.013608,0.003683,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.990076,0.990803,0.009197,-0.000727,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.990076,0.594808,0.405192,0.395268,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.990076,0.992416,0.007584,-0.002340,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.990076,0.992061,0.007939,-0.001985,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.883484,0.881884,0.118116,0.001600,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.883484,0.919981,0.080019,-0.036497,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.883484,0.603204,0.396796,0.280280,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,reordering,5,5,0.000000,0.000000,0.000000,,false,0.883484,0.908473,0.091527,-0.024989,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.883484,0.775675,0.224325,0.107809,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.905128,0.885019,0.114981,0.020108,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.905128,0.908502,0.091498,-0.003374,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,paraphrasing,5,5,1.000000,0.005556,0.994444,0.994444,true,0.905128,0.652437,0.347563,0.252691,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.905128,0.781090,0.218910,0.124037,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.905128,0.917668,0.082332,-0.012540,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.977964,0.022036,0.022036,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.988119,0.988518,0.011482,-0.000399,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.988119,0.981032,0.018968,0.007087,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.988119,0.854085,0.145915,0.134035,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.988119,0.807577,0.192423,0.180542,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.988119,0.989249,0.010751,-0.001130,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,context_injection,5,5,0.400000,0.600000,-0.200000,-0.500000,false,0.824901,0.770348,0.229652,0.054553,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,formatting_changes,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.824901,0.788760,0.211240,0.036141,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,paraphrasing,5,5,0.400000,0.400000,0.000000,0.000000,false,0.824901,0.711902,0.288098,0.112999,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,reordering,5,5,0.400000,0.000000,0.400000,1.000000,true,0.824901,0.747149,0.252851,0.077752,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,surface_noise,5,5,0.400000,1.000000,-0.600000,-1.500000,false,0.824901,0.753478,0.246522,0.071422,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,paraphrasing,5,5,1.000000,0.046319,0.953681,0.953681,true,1.000000,0.834882,0.165118,0.165118,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,reordering,5,5,1.000000,0.396364,0.603636,0.603636,true,1.000000,0.840734,0.159266,0.159266,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.999455,0.000545,0.000545,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.956568,0.043432,0.043432,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,paraphrasing,5,5,1.000000,0.077242,0.922758,0.922758,true,1.000000,0.843306,0.156694,0.156694,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.979070,0.020930,0.020930,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,surface_noise,5,5,1.000000,0.666667,0.333333,0.333333,true,1.000000,0.946577,0.053423,0.053423,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995453,0.993634,0.006366,0.001819,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995453,0.988078,0.011922,0.007375,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,paraphrasing,5,5,1.000000,0.053174,0.946826,0.946826,true,0.995453,0.884848,0.115152,0.110605,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995453,0.929183,0.070817,0.066269,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995453,0.997726,0.002274,-0.002274,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,context_injection,5,5,0.700000,0.700000,0.000000,0.000000,false,0.980612,0.984490,0.015510,-0.003878,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,formatting_changes,5,5,0.700000,0.500000,0.200000,0.285714,true,0.980612,0.988285,0.011715,-0.007673,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,paraphrasing,5,5,0.700000,0.033884,0.666116,0.951594,true,0.980612,0.689811,0.310189,0.290801,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,reordering,5,5,0.700000,1.000000,-0.300000,-0.428571,false,0.980612,0.981230,0.018770,-0.000618,sentence-transformers/all-MiniLM-L6-v2
