item_id,task_type,perturbation_type,similarity,perturbed_performance,original_performance,correctness_retention,absolute_performance_change,pdr,similarity_metric
factual_qa_2022,factual_qa,reordering,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_204,factual_qa,context_injection,0.998438,0.388235,0.250000,1.000000,-0.138235,-0.552941,sentence-transformers/all-MiniLM-L6-v2
factual_qa_204,factual_qa,formatting_changes,1.000000,0.250000,0.250000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_204,factual_qa,paraphrasing,0.938154,0.181818,0.250000,0.727272,0.068182,0.272728,sentence-transformers/all-MiniLM-L6-v2
factual_qa_204,factual_qa,reordering,0.997417,0.350000,0.250000,1.000000,-0.100000,-0.400000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_204,factual_qa,surface_noise,0.999354,0.275000,0.250000,1.000000,-0.025000,-0.100000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2060,factual_qa,context_injection,0.983108,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2060,factual_qa,formatting_changes,0.974960,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2060,factual_qa,paraphrasing,0.899701,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2060,factual_qa,reordering,0.902104,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2060,factual_qa,surface_noise,0.983017,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2102,factual_qa,context_injection,0.992065,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2102,factual_qa,formatting_changes,0.987444,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2102,factual_qa,paraphrasing,0.999401,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2102,factual_qa,reordering,0.994925,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2102,factual_qa,surface_noise,0.999788,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,context_injection,0.951233,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,formatting_changes,0.940844,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,paraphrasing,0.893519,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,reordering,0.907426,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,surface_noise,0.941487,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2308,factual_qa,context_injection,0.977287,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2308,factual_qa,formatting_changes,0.978008,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2308,factual_qa,paraphrasing,0.931802,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2308,factual_qa,reordering,0.946266,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2308,factual_qa,surface_noise,0.977892,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,context_injection,0.992903,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,formatting_changes,0.993623,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,paraphrasing,0.985492,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,reordering,0.975038,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,surface_noise,0.991438,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2722,factual_qa,context_injection,0.982143,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2722,factual_qa,formatting_changes,0.984345,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2722,factual_qa,paraphrasing,0.974766,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2722,factual_qa,reordering,0.911280,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2722,factual_qa,surface_noise,0.985445,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2951,factual_qa,context_injection,0.968328,0.155911,0.138261,1.000000,-0.017650,-0.127658,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2951,factual_qa,formatting_changes,0.952355,0.204469,0.138261,1.000000,-0.066208,-0.478863,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2951,factual_qa,paraphrasing,0.752618,0.063757,0.138261,0.461135,0.074504,0.538864,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2951,factual_qa,reordering,0.968424,0.122063,0.138261,0.882845,0.016199,0.117159,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2951,factual_qa,surface_noise,0.970866,0.143242,0.138261,1.000000,-0.004981,-0.036026,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3011,factual_qa,context_injection,0.917690,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3011,factual_qa,formatting_changes,0.940922,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3011,factual_qa,paraphrasing,0.913632,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3011,factual_qa,reordering,0.915073,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3011,factual_qa,surface_noise,0.938085,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3024,factual_qa,context_injection,0.996157,0.083333,0.083333,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3024,factual_qa,formatting_changes,0.973162,0.078261,0.083333,0.939136,0.005072,0.060869,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3024,factual_qa,paraphrasing,0.802137,0.101484,0.083333,1.000000,-0.018151,-0.217810,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3024,factual_qa,reordering,0.831280,0.123889,0.083333,1.000000,-0.040556,-0.486679,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3024,factual_qa,surface_noise,0.996292,0.083333,0.083333,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,context_injection,0.940350,0.050613,0.060604,0.835143,0.009990,0.164845,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,formatting_changes,0.944805,0.059500,0.060604,0.981783,0.001104,0.018210,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,paraphrasing,0.901577,0.047291,0.060604,0.780328,0.013313,0.219673,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,reordering,0.933949,0.045919,0.060604,0.757689,0.014684,0.242299,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,surface_noise,0.944252,0.051903,0.060604,0.856429,0.008701,0.143572,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,context_injection,0.815317,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,formatting_changes,0.791305,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,paraphrasing,0.797131,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,reordering,0.723639,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,surface_noise,0.827325,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3208,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3208,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3208,factual_qa,paraphrasing,0.874911,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3208,factual_qa,reordering,0.883732,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3208,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,paraphrasing,0.419879,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,reordering,0.262410,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,paraphrasing,0.951227,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,reordering,0.995240,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3388,factual_qa,context_injection,1.000000,0.875000,0.875000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3388,factual_qa,formatting_changes,1.000000,0.875000,0.875000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3388,factual_qa,paraphrasing,0.921076,0.597581,0.875000,0.682950,0.277419,0.317050,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3388,factual_qa,reordering,0.940027,0.638308,0.875000,0.729495,0.236692,0.270506,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3388,factual_qa,surface_noise,1.000000,0.875000,0.875000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3396,factual_qa,context_injection,0.693853,0.857143,0.114114,1.000000,-0.743029,-6.511287,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3396,factual_qa,formatting_changes,0.793314,0.607096,0.114114,1.000000,-0.492982,-4.320085,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3396,factual_qa,paraphrasing,0.937217,0.085270,0.114114,0.747235,0.028844,0.252763,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3396,factual_qa,reordering,0.941856,0.076172,0.114114,0.667508,0.037942,0.332492,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3396,factual_qa,surface_noise,0.962186,0.135595,0.114114,1.000000,-0.021481,-0.188243,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3483,factual_qa,context_injection,0.947781,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3483,factual_qa,formatting_changes,0.984650,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3483,factual_qa,paraphrasing,0.944521,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3483,factual_qa,reordering,0.940634,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3483,factual_qa,surface_noise,0.979717,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_349,factual_qa,context_injection,0.876484,0.042387,0.048470,0.874500,0.006084,0.125512,sentence-transformers/all-MiniLM-L6-v2
factual_qa_349,factual_qa,formatting_changes,0.867603,0.036191,0.048470,0.746668,0.012279,0.253338,sentence-transformers/all-MiniLM-L6-v2
factual_qa_349,factual_qa,paraphrasing,0.849165,0.412593,0.048470,1.000000,-0.364122,-7.512259,sentence-transformers/all-MiniLM-L6-v2
factual_qa_349,factual_qa,reordering,0.836176,0.028914,0.048470,0.596534,0.019556,0.403467,sentence-transformers/all-MiniLM-L6-v2
factual_qa_349,factual_qa,surface_noise,0.839063,0.038939,0.048470,0.803363,0.009532,0.196652,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3503,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3503,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3503,factual_qa,paraphrasing,0.955847,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3503,factual_qa,reordering,0.979304,0.853333,1.000000,0.853333,0.146667,0.146667,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3503,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3545,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3545,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3545,factual_qa,paraphrasing,0.977864,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3545,factual_qa,reordering,0.938580,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3545,factual_qa,surface_noise,0.996280,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3611,factual_qa,context_injection,0.979065,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3611,factual_qa,formatting_changes,0.987608,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3611,factual_qa,paraphrasing,0.698395,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3611,factual_qa,reordering,0.981412,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3611,factual_qa,surface_noise,0.983890,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3634,factual_qa,context_injection,0.867376,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3634,factual_qa,formatting_changes,0.961192,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3634,factual_qa,paraphrasing,0.906368,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3634,factual_qa,reordering,0.906439,0.812000,1.000000,0.812000,0.188000,0.188000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3634,factual_qa,surface_noise,0.961145,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3682,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3682,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3682,factual_qa,paraphrasing,0.729683,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3682,factual_qa,reordering,0.833654,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3682,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,paraphrasing,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,reordering,0.916713,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,context_injection,0.892810,0.349997,0.466666,0.749995,0.116669,0.250005,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,formatting_changes,0.917852,0.838095,0.466666,1.000000,-0.371429,-0.795919,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,paraphrasing,0.978039,0.444444,0.466666,0.952381,0.022222,0.047619,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,reordering,0.908366,0.189628,0.466666,0.406346,0.277038,0.593654,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,surface_noise,0.931075,0.866667,0.466666,1.000000,-0.400000,-0.857144,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,context_injection,0.941673,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,formatting_changes,0.941673,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,paraphrasing,0.878450,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,reordering,0.800213,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,context_injection,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,paraphrasing,0.922289,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,reordering,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,context_injection,0.998820,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,formatting_changes,0.999880,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,paraphrasing,0.595138,0.000000,1.000000,0.000000,1.000000,1.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,reordering,0.990187,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,surface_noise,0.999376,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,context_injection,0.997713,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,formatting_changes,0.997089,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,paraphrasing,0.968511,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,reordering,0.998960,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,surface_noise,0.997089,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,context_injection,0.982588,1.000000,0.818182,1.000000,-0.181818,-0.222222,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,formatting_changes,0.982210,0.638095,0.818182,0.779894,0.180087,0.220106,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,paraphrasing,0.880463,0.819048,0.818182,1.000000,-0.000866,-0.001058,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,reordering,0.847874,0.029070,0.818182,0.035530,0.789112,0.964470,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,surface_noise,0.966154,0.636364,0.818182,0.777778,0.181818,0.222222,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,context_injection,0.979246,1.000000,0.620690,1.000000,-0.379310,-0.611110,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,formatting_changes,1.000000,0.620690,0.620690,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,paraphrasing,0.949856,0.600000,0.620690,0.966666,0.020690,0.033334,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,reordering,0.992532,0.604138,0.620690,0.973333,0.016552,0.026667,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,surface_noise,1.000000,0.620690,0.620690,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,context_injection,0.960091,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,paraphrasing,0.821338,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,reordering,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,context_injection,0.939689,0.689655,0.423608,1.000000,-0.266047,-0.628051,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,formatting_changes,0.993906,0.435392,0.423608,1.000000,-0.011784,-0.027819,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,paraphrasing,0.867152,0.341539,0.423608,0.806262,0.082069,0.193737,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,reordering,0.991166,0.439707,0.423608,1.000000,-0.016099,-0.038004,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,surface_noise,0.991071,0.431195,0.423608,1.000000,-0.007587,-0.017911,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,context_injection,0.965007,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,formatting_changes,0.980538,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,paraphrasing,0.868909,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,reordering,0.959677,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,surface_noise,0.998830,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,context_injection,0.981481,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,paraphrasing,0.976400,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,reordering,0.976851,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,surface_noise,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,context_injection,0.986806,0.315789,1.000000,0.315789,0.684211,0.684211,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,formatting_changes,0.982261,0.452631,1.000000,0.452631,0.547369,0.547369,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,paraphrasing,0.922165,0.563636,1.000000,0.563636,0.436364,0.436364,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,reordering,0.977929,0.315789,1.000000,0.315789,0.684211,0.684211,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,surface_noise,0.986675,0.589473,1.000000,0.589473,0.410527,0.410527,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,context_injection,0.998002,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,formatting_changes,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,paraphrasing,0.964683,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,reordering,0.961000,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
